# commit tracker | repo https://github.com/UZDoom/UZDoom | commit URL = <repo>/commit/<sha> | status = pending|ported|adapted|skip | ours = OUR commit(s), '/' if pending/skip, 'zandronum-base' if base-inherited
sha	date	title	status	note	ours
a38de996e7ed2895f098f04cac618c90120ef79a	2017-07-08T12:44:07Z	- Move uniform declarations to the GLDEFS lump to make it Vulkan safe (a vulkan implementation can then declare them in an uniform block) - Change SetUniform functions to be clearscope as they can be safely called from both play and ui - Add PlayerInfo argument to SetUniform functions to force the modder to take network play into account - Add enabled flag on custom postprocess shaders - Removed custom texture support until a more clean implementation is written	pending		/
00893763ed406b18df75b4e4be49f66c8f5f5638	2017-07-08T12:44:30Z	Merge branch 'custom_postprocess' into qzdoom	pending		/
15d92b346d8637f858c0f4ad4cdb56faa9cbc480	2017-07-08T13:31:43Z	Merge https://github.com/coelckers/gzdoom	pending		/
afe1199b6922da5db79dd0a461292e04ab3e5e4d	2017-07-09T10:28:16Z	Fixed sound looping when stream length is a multiply of buffer size	pending		/
c8e713b06722dfd6e2e0284c0df845a1484e17a2	2017-07-09T13:12:31Z	- Remember maximized window state	pending		/
ddd1b629c343925be322112c097252f8819de6d9	2017-07-09T17:01:34Z	- Calculate globvis/r_visibility in r_utility and use it in GL and poly renderers	pending		/
e1b4bb11ba6764ea8cfcf931732585bce2b18d54	2017-07-10T00:09:12Z	Merge https://github.com/coelckers/gzdoom	pending		/
2e33165edfa29840b4ff9d9d2cf80796567dec9f	2017-07-10T07:41:50Z	Moved freeing of data stored in HUD message objects to OnDestroy() function	pending		/
04b11631888325fca754ba38f943585d5d47bef3	2017-07-10T15:25:38Z	Revert "Add a comment"	pending		/
8c0706e56f5a9c454940cbe2d5cebc56b7a16e05	2017-07-10T15:26:41Z	Revert "Merge commit 'refs/pull/338/head' of https://github.com/coelckers/gzdoom"	pending		/
26355ece82795d4781a73c85d8168b15e7434bda	2017-07-10T15:29:30Z	Revert "Merge commit 'refs/pull/338/head' of https://github.com/coelckers/gzdoom"	pending		/
d2c8a5c33dd08c921deb7bd5e008d4b7d743868f	2017-07-10T15:29:58Z	Revert "Merge commit 'refs/pull/338/head' of https://github.com/coelckers/gzdoom"	pending		/
e2744102c5763d7dd84344f55d20eab768c3846a	2017-07-10T15:39:46Z	Merge https://github.com/coelckers/gzdoom	pending		/
28950b8a5d9fe4de8d3544944e49a2ddafe11474	2017-07-10T17:15:52Z	- q2.1pre version	pending		/
25ab31e92c2011865f861f2e9e804f3f5b00a578	2017-07-11T09:53:21Z	- corrected transferred sky offsets using ZDoom 2.8.1 source - the sky needed to be offset by 28 units.	pending		/
25900031f5234b7299feab092f88cd9252135a3d	2017-07-11T10:22:51Z	Merge https://github.com/coelckers/gzdoom	pending		/
7d1de667befd80ef1f64082d358e1c813f453511	2017-07-12T04:56:34Z	- Added r_line_distance_cull cvar that culls lines beyond the specified distance	pending		/
c38d0c1637022b4abaf7ff795124f28cb238e65f	2017-07-12T05:11:43Z	Merge branch 'line_distance_cull' into qzdoom	pending		/
7728875a7f9fb39344af23da43837158d9f64032	2017-07-13T09:57:12Z	- Added 'enabled' property for PP shaders, to automatically enable them without ZScript	pending		/
c6351825b84f25e5535d70a50cf13d7a0081ca47	2017-07-13T15:05:58Z	Enable Core Profile on macOS only when OpenGL 3.3 is available	pending		/
ac811f99c023dd230c62f8e57e0feea1c2848da7	2017-07-13T15:05:58Z	Fixed uninitialized variable in XLAT parser	pending		/
970adff5e76322df6e81264be707e65b76b68bd2	2017-07-14T13:01:38Z	Use multiple threads for xBRZ upscaling	pending		/
c1e3f10802a97f2d0157f6cb885585d962b2a38f	2017-07-15T04:24:25Z	Merge https://github.com/coelckers/gzdoom	pending		/
98124c804964b8d2202d620f83aded208bd79307	2017-07-15T07:01:02Z	- avoid using plain chars as variables.	pending		/
daca12600da91665f77b27f3a542a619a161dfe5	2017-07-15T07:14:39Z	- fixed: The ADDA_RK opcode used the wrong constant type for the offset it adds to the pointer.	pending		/
ac30e47ab4a4c21f2c480a4d6340ab81116d5dfd	2017-07-15T07:34:07Z	- Added an 'srand' call to the RBG initialization.	pending		/
9eb0b64ab09937d39464d9e6e2910285a674200d	2017-07-15T07:38:10Z	- Added new "sv_damagefactor*" variables. sv_damagefactorplayer: Scales damage for player sv_damagefactorfriendly: Scales damage for all other +FRIENDLY objects sv_damagefactormobj: Scales damage for everything else (incl. monsters and decorations)	pending		/
a3e782a164f39674d49b07caf91f93d328416c1d	2017-07-15T07:48:13Z	Merge https://github.com/coelckers/gzdoom	pending		/
490e8736022ed2185198818f124fc9d17ba6da2b	2017-07-15T09:16:06Z	Moved parallel_for() function template to own header file	pending		/
a383dacbe65ffbb947113ec2e8c0b2a0c4f9f50c	2017-07-16T05:38:25Z	Merge https://github.com/coelckers/gzdoom	pending		/
579840987d6dd001e49285409acf56a63421d715	2017-07-17T08:21:58Z	- added per-class think time profiling tool.	pending		/
bac72600f01fe99f66e62b2d19e2fd176fb82742	2017-07-19T10:11:13Z	Merge remote-tracking branch 'origin/master' into qzdoom-merge	pending		/
1f6d15c741c59488f1717187066f2a4cd0a3878d	2017-07-19T10:13:05Z	- Rename QZDoom back to GZDoom again for merge.	pending		/
f4672d67bcac01f103f2dd3275d4ef2a65cb5f11	2017-07-19T10:24:19Z	Fixed crash when drawing untranslated font	pending		/
bbb8374b061a5adda494d43e1e4b2374b7dd9bf6	2017-07-19T12:00:55Z	Fixed applying of color to untranslated fonts in hardware renderer	pending		/
62a4eb6b6d15fce3bc537db75e6d236428b60a90	2017-07-19T15:04:53Z	- fixed a comment in version.h about the current ZScript version (it was out of date)	pending		/
5918167fb355423ecd3530009477a31d9d5e0aaa	2017-07-19T19:03:27Z	- added 'kill baddies' cheat - does the same thing as 'kill monsters' only it ignores friendly monsters	pending		/
77617a275757406db728b01f9a73e8b3a62a4909	2017-07-19T21:32:41Z	Merge branch 'master' into qzdoom-merge	pending		/
bc38f7f7766e67957562130e8d60eba62130a64a	2017-07-20T10:41:34Z	- changed gl_ssao_portals default to 1	pending		/
d020ec68d228bcf4516f00dbffa106369e0d77b5	2017-07-20T10:43:03Z	Merge branch 'master' into qzdoom-merge	pending		/
f4e0690c414742f5184246b5e3b8aa71a993ee58	2017-07-20T10:45:08Z	- missed one qzdoom reference	pending		/
03ed0656e1e8177c5a65b58c969dbc4fc6e0284b	2017-07-20T12:20:50Z	- fixed: The frame timer for interpolating the renderer should always take its time from the actual beginning of the frame instead of checking the system timer in real time when rendering starts.	pending		/
ffc529d100e22ff281050b940ce8796306d927d2	2017-07-20T12:23:45Z	-  let r_*_cull variables default to 0.	pending		/
e8e940d22137ec03293ee04b7f18852380d084ba	2017-07-20T16:32:54Z	- fixed portal handling for P_CheckMissileSpawn to obey commonly established rules about portal types.	pending		/
714ada01aac765ce348788842975b1b7c29f9c21	2017-07-20T16:33:20Z	Merge remote-tracking branch 'remotes/origin/qzdoom-merge'	pending		/
b1d1ac13b6d721242df0e426c1067d33bb81c0b1	2017-07-21T08:17:50Z	Fixed serpent staff's alternate attack against shielding centaur	pending		/
5be74890b7dcfdb8baba29487f81dbe199c2278f	2017-07-21T20:48:44Z	- Fix missing pixels on walls in palette mode for npot2 textures	pending		/
8d95ee6882902bf5a5b46773f689beb6c7b4044e	2017-07-21T21:21:58Z	- 'Player' is turbo! cheat is no longer shown in single player.	pending		/
8d3d271484b42d40a9116993ac88d9ce84e130f6	2017-07-21T22:45:08Z	- tweaked the banded software lightmode shader a bit more, looks a little closer (but still not quite...) to real ZDoom in paletted mode	pending		/
ebd20daed82113897109e3f69cfe42807a2f626c	2017-07-21T23:45:06Z	- Fix wall texture sampling to be done at pixel centers	pending		/
c56cd245ac6aa35d11ec4a669b8a58c9c123a923	2017-07-22T07:54:32Z	Added IndexOf() and LastIndexOf() functions to ZScript string type	pending		/
3ff021608df8087253b3af1a1c8ea8d89b3189a3	2017-07-22T08:40:30Z	- Fix pixel center sampling bug in SWCanvas::DrawTexture	pending		/
8311a18282a90fbc671cf3dccf40a780f4c05d03	2017-07-22T10:29:46Z	- Fix plane pixel center sampling bug	pending		/
04db49431081f51ef6b9bb101d4c295e0b1da6e9	2017-07-22T11:25:58Z	- 'kill baddies' cheat now describes what it is killing. This is mostly for multiplayer purposes when other players see the feedback when the cheat is used, allowing players to see if it was 'kill monsters' or 'kill baddies'	pending		/
a958d2ad723a4a2954a9fa8d439a4ab0055059df	2017-07-22T12:01:27Z	- fixed pixel centering for unaccelerated player sprites	pending		/
2e6c4eeab905f497a0265d48d207bfae7093469d	2017-07-22T12:25:39Z	- removed NOSAVE flags from sv_damagefactor* cvars so that they get put in a savegame	pending		/
c3702ae9e72fa7886f7eef4c3a89328487657d2e	2017-07-22T22:33:56Z	Add vid_scalemode support to GL framebuffer	adapted	adapted: the part that matters is taken -- OpenGLFrameBuffer's render-vs-client reconcile is unconditional every frame, as upstream's Update() does it, instead of being gated on our zx_videoScaleDirty flag. NOT taken: VideoWidth/VideoHeight, which upstream adds for the fullscreen branch; our GetClientWidth/Height already report the display when fullscreen, so the split has nothing to distinguish here. The menu and SetOutputViewport halves belong to upstream's own vid_scalemode, which we implement in features/video-scale	9dadfff
370e53befec4839c83807c595ca0bd925b9daf8c	2017-07-23T02:23:13Z	- Replace vid_max_width and vid_max_height with vid_scalemode for the GL software framebuffer backend - Fix a crash if the window was resized before creating a game - Fix main menu scaling being wrong if the video mode didn't match the unscaled screen size	pending		/
28e6477a0324319b607c55ba4e321de615531d60	2017-07-23T08:54:16Z	Made Lemon's dynamic stack size compatible with C++	pending		/
7436693860786a38f4cd44431b8551b3ede5a4f4	2017-07-23T08:54:16Z	Enabled dynamic stack size in ZScript parser generated by Lemon	pending		/
b30b93f40f03051aea6dd73f1da7d6bdbc287f0e	2017-07-23T10:11:04Z	- made postprocess shader parsing a little more strict, will error out more frequently with common mistakes.	pending		/
45a37211e478459a7735903084f9edb423157601	2017-07-23T14:49:13Z	- added special handling for vid_scalemode == [1||2] to force video aspect scaling off unless the user explicitly specified an aspect override.	pending		/
449c4cb7116af5fedb0cdd222cdf81f47ec079d2	2017-07-23T15:18:25Z	- Pixel stretch 320x200 and 640x400 scale modes in the GL renderer	pending		/
2f37c4b272f9c248e46aaefd7e9939356e4e0d96	2017-07-23T15:24:04Z	- added vid_scalemode == 4 to super-sample the screen	pending		/
18f0f6be4b150ce609951994142e1959e848e04e	2017-07-23T15:26:55Z	- Pixel stretch for 320x200 and 640x400 in glswfb	pending		/
6c328ec7df1fed5f84dcb4e51b89da9af74b54fd	2017-07-23T15:29:06Z	- added SSAA menu entry	pending		/
1a4cf161689e721a2681124c6be7175bda72ff2c	2017-07-23T18:54:03Z	- Fix swtruecolor cvar messing up the chosen video mode	pending		/
bf4d7234e14ad543c0acaa5a1cbd51a9603d2241	2017-07-23T20:04:00Z	- Increase MAXWIDTH and MAXHEIGHT defines to support supersampled 5K monitors	pending		/
1ce3b4c79cadc95fcc8a4cd64131d56768725d0f	2017-07-23T21:45:43Z	- Fix dynamic light clamping issue in truecolor drawers	pending		/
e06f87cf10082e1b0df1f0e6d6a12ead2263a8e5	2017-07-24T06:35:27Z	- Added 0.75x scale mode	pending		/
cd2a349c36cd4b949297bfc2a32df4e25e008188	2017-07-24T07:20:35Z	- fixed name generation for cached nodes to not contain any ':'. A colon inside a file name will cause Windows to write the data to an alternate data stream.	pending		/
28af2fe66b2c17246aad18c7b2bca9543b1e3aed	2017-07-24T14:33:44Z	- maxviewpitch now affects the 2.5D software renderer	pending		/
b81a23c5e53ab810083d53ea6963a4e4db981d6f	2017-07-25T06:14:46Z	- fixed return type of CountsAsKill.	pending		/
d8c6966917ad207276a402aefec847703ec8c26e	2017-07-25T09:51:15Z	- Fixed startup crash on Linux	pending		/
6a4925172246fde2ec4dc58e32d24693fb29b2b0	2017-07-25T10:55:29Z	- ported Linux crash fix to Mac	pending		/
e42500c07a43b7c3b3ee1f62d87f3e4896c3eacd	2017-07-25T11:34:26Z	Revert "- ported Linux crash fix to Mac"	pending		/
64e96c5f46f12745f5883fbafe580cdd34810e55	2017-07-25T11:56:19Z	OpenBSD support	pending		/
e0494b6f13edb1df52d2057909e0d73d9081e2a1	2017-07-25T12:09:01Z	- fixed an issue with previous commit that undid some scaling code	pending		/
4e14ed4e9eaaf9d189848e2df5a76d17b95738d3	2017-07-25T18:20:12Z	- Hook up model normals	pending		/
200078430747952ec94d7a2cef7a4ff411b532d4	2017-07-25T18:20:13Z	- normalize the normal vector in the vertex shader because our vertex attribute uses a low precision format (10 bits)	pending		/
d2e0933a81cf469c0eab496fc2abadb44bfd7b71	2017-07-25T18:20:13Z	- Fix packed normal order bug	pending		/
0c0f0789c296bed8c00e3541c60a3880d159f254	2017-07-25T21:00:09Z	- Improved dynamic lights on models	pending		/
cbda6e942790b207e8f58003cbe911125c9d75fb	2017-07-26T07:18:05Z	- Improve dynamic lights for the HUD model	pending		/
012496ee98c7bf0b9f4d53379da26c63f5c6c3de	2017-07-26T17:32:45Z	- added cheat protection to sv_damagefactor*	pending		/
f1a6ef9cc85e51a9f42b85dcbffc1eb495a41132	2017-07-26T17:34:17Z	- changed sv_singleplayerrespawn from 'latch' to 'cheat' since it was originally coded before the CVAR_CHEAT flag was implemented.	pending		/
30087f7cd7d64dde75c4f6e67ece85f333eaa929	2017-07-27T07:05:01Z	- cleaned up the video scale mode code a bit, in order to increase future flexibility.	pending		/
16e38816bab500d24acdaec6606b058d7c8ef295	2017-07-27T07:07:19Z	- oops, forgot one thing in the last commit...	pending		/
030450b6a9c1be81366d94a21127c5713fd4929a	2017-07-27T07:08:42Z	- fixed: include missing header	pending		/
5795e0fd3e2f8eb2aa42e9cfdbb47337cc03ab7d	2017-07-27T07:37:01Z	- included another header in order to fix an error reported by travis ci	pending		/
10e1600faf6282eaf5335138bc9fca792a85b773	2017-07-27T16:19:41Z	- Replaced one more vid_scalemode check with a more versatile ViewportIsScaled43 check	pending		/
3540440bf6910d9ff9efc86c905a392204053ccf	2017-07-27T16:19:41Z	- add 1280x800 scale mode	pending		/
65d5f4ae18a507ef0509f1fa370307c257188811	2017-07-27T20:31:57Z	- Fix normal normalize	pending		/
7d21fe6d754c937c0c5c1483043dd83ee263ab1f	2017-07-29T17:26:53Z	- Fix mouse position being wrong when vid_scalemode is active	pending		/
af32edd0540bbfc1a9801ccacb251117c0935661	2017-07-29T20:47:10Z	- fixed linux compile	pending		/
0df2779004d88e6f0e578d93910444c5973bd592	2017-07-29T21:03:18Z	- fixed mac compile(hopefully?)	pending		/
80bb1d908ac2e19cf7094e71fd1f31d1235405a7	2017-07-29T21:03:43Z	- basic groundwork for render feature visibility flags. I haven't gotten very far with it yet, but since I am taking a break I am going to commit what I have and continue it later.	pending		/
64deba45a377016a7c4690c57bffb7d424417fed	2017-07-29T21:03:43Z	- added another render filter	pending		/
9a9fe7c133f92263e57925275bbd6c6da39e47ae	2017-07-29T21:03:43Z	- implemented GetCaps() for OpenGL - renamed RFF_FRAGMENTSHADER to RFF_MATSHADER - D_Display now calls Renderer->GetCaps() and stores it in a global variable for later use.	pending		/
8bb56871591146669ebd6a7a8349119b3d26d0c3	2017-07-29T21:03:43Z	- Implemented GetCaps() for the software renderer - fixed: Forgot to describe Brightmap capability in the GL Renderer	pending		/
712d21e26ade76a06e87467681b0430e9440b5a8	2017-07-29T21:03:43Z	- implement per-renderer sprite hiding based on the actor's render feature flags - hook the thing up to zscript (does not currently compile)	pending		/
91ff447a907c11ab98195ed2a7da02815ab921b9	2017-07-29T21:03:43Z	- fixed compile from last commit - refactored the zscript hookup a bit, made it actually work	pending		/
1bfc2faa4959d444f5a38d6e05a6a8a6c4aa7835	2017-07-29T21:03:43Z	- added 'r_showcaps' command which serves as a documentation for available flags and shows what flags are in use by the current rendering settings	pending		/
b6c15b997a26f8bd99d2fc7cb42606083c4fd253	2017-07-29T21:03:43Z	- added 'r_debug_disable_vis_filter' cvar for debug purposes, to show all objects regardless of their actor filter fields.	pending		/
e1dddf8c3eb2120c9fd96da565cb882a5fcb255f	2017-07-30T09:24:04Z	Removed obsolete mapinfo entry from common Doom GAMEINFO definition	pending		/
6a5bad0beb0adcd563f91242093edd999c48219d	2017-07-30T09:26:18Z	Added developer message about unknown GAMEINFO entry	pending		/
d5733f515c52119e37e67d36e1d165f98263a38d	2017-07-30T11:59:25Z	- Support binding textures for custom PP shaders	pending		/
c07a4461a0afa0bc3c74b7aa34356a1e76d138de	2017-07-30T14:45:05Z	- fixed: GetCaps() did not account for r_drawvoxels cvar	pending		/
49b77f3a170af58bf84703f70895f43674708ed9	2017-07-30T20:50:27Z	- added per-level exit texts independent of the current cluster.	pending		/
233fce7ef6d92fd67b6eab57824a9e874d333070	2017-07-31T15:05:28Z	Initial attempt to make timidity work on Linux again	pending		/
18e76c978c7058656b7cf873389466580a324ae1	2017-07-31T15:05:28Z	Fix code style, and make some minor changes	pending		/
ff35620a09e7f5b4b1cea4e861a1aa2fea95fe55	2017-07-31T15:05:28Z	Fix freeze when timidity_exe is not set to timidity's absolute path	pending		/
a4370a3529ff34e6a91ed56549119ec5a4eb3178	2017-07-31T15:05:28Z	Null-terminate strings	pending		/
7ff0040f3029777501ef9e0bf1f1eef7fb2ad358	2017-07-31T15:05:28Z	Add a null pointer at the end of TimidityArgs	pending		/
8dff91915a699ce788b8d7ad2e6f1134a7c815fc	2017-07-31T15:12:08Z	- remove vestigial version.h include from r_portal.cpp. This should stop r_all.o from compiling every single commit.	pending		/
04be9fe6f2d13e24fc89d643294a704ef772bc85	2017-07-31T18:09:45Z	- Remove test code committed by accident	pending		/
aaa00cbcb9c493d62500df5a8652929fc2c58942	2017-07-31T22:43:58Z	- Include all lights touching a model actor's render radius	pending		/
801fbddd475b7c620fd9d3fd4221629da2b7047a	2017-08-01T23:41:48Z	- Fix gcc compile error - Fix weapon null pointer crash	pending		/
941d89042a4b53b9efe7b540452d61fca843f9a7	2017-08-03T00:20:55Z	- externalise DCanvas::DrawLine to ZScript	pending		/
03640a16ea4a172a51a33475e879d419b58ddb2a	2017-08-03T01:09:48Z	- removed ZScript DrawLine palcolor arg	pending		/
507122b778e9f84e928d334e5c74d2215fe7f31b	2017-08-04T13:13:20Z	- put in actorinlines include as suggested by dpjudas here, to fix compile: https://forum.zdoom.org/viewtopic.php?f=2&t=57484	pending		/
33beca6e6fa70addbb2184c71ba2731b4539206e	2017-08-07T12:24:18Z	Exposed ToLower() and ToUpper() string functions to ZScript	pending		/
5c7b1ee8e1d14212c789734c14d79bed546e2d46	2017-08-08T21:28:42Z	- Significantly improve shadowmap light performance for faces with a large number of lights but where only a few applies to each individual fragment	pending		/
